intersection_id,approach_id,lat,lon,dis_to_ref
4,SN,44.740991799999996,-93.4085147,700.0
4,SN,44.740991799999996,-93.4085147,643.1650502399887
4,SN,44.7409952,-93.40850569999999,643.1650502399887
4,SN,44.7409952,-93.40850569999999,642.3599332635137
4,SN,44.740997899999996,-93.4084968,642.3599332635137
4,SN,44.740997899999996,-93.4084968,641.5955697538496
4,SN,44.7410012,-93.4084883,641.5955697538496
4,SN,44.7410012,-93.4084883,640.8304905163375
4,SN,44.7410048,-93.4084798,640.8304905163375
4,SN,44.7410048,-93.4084798,640.0488638072648
4,SN,44.741008099999995,-93.40847079999999,640.0488638072648
4,SN,44.741008099999995,-93.40847079999999,639.248908164792
4,SN,44.7410109,-93.4084625,639.248908164792
4,SN,44.7410109,-93.4084625,638.5231843168901
4,SN,44.741014199999995,-93.40845379999999,638.5231843168901
4,SN,44.741014199999995,-93.40845379999999,637.7442074817149
4,SN,44.741017199999995,-93.40844589999999,637.7442074817149
4,SN,44.741017199999995,-93.40844589999999,637.0366800317773
4,SN,44.7410206,-93.40843699999999,637.0366800317773
4,SN,44.7410206,-93.40843699999999,636.2385279131232
4,SN,44.741023899999995,-93.4084286,636.2385279131232
4,SN,44.741023899999995,-93.4084286,635.4803698854683
4,SN,44.7410268,-93.4084201,635.4803698854683
4,SN,44.7410268,-93.4084201,634.7355998910874
4,SN,44.7410298,-93.4084115,634.7355998910874
4,SN,44.7410298,-93.4084115,633.9788672484577
4,SN,44.741032999999995,-93.4084025,633.9788672484577
4,SN,44.741032999999995,-93.4084025,633.1839510320361
4,SN,44.741036199999996,-93.4083938,633.1839510320361
4,SN,44.741036199999996,-93.4083938,632.4101501882009
4,SN,44.7410387,-93.40838579999999,632.4101501882009
4,SN,44.7410387,-93.40838579999999,631.7198521187365
4,SN,44.741041599999996,-93.4083775,631.7198521187365
4,SN,44.741041599999996,-93.4083775,630.9892891132127
4,SN,44.741044699999996,-93.408369,630.9892891132127
4,SN,44.741044699999996,-93.408369,630.2346241264557
4,SN,44.7410473,-93.408361,630.2346241264557
4,SN,44.7410473,-93.408361,629.5397737078346
4,SN,44.7410504,-93.4083529,629.5397737078346
4,SN,44.7410504,-93.4083529,628.8130697843903
4,SN,44.741053199999996,-93.4083454,628.8130697843903
4,SN,44.7410557,-93.4083374,628.1438719774196
4,SN,44.741058599999995,-93.4083294,627.4535740780112
4,SN,44.7410612,-93.4083223,626.7441954313413
4,SN,44.7410636,-93.40831449999999,626.1132897066364
4,SN,44.7410656,-93.408307,625.4419176921356
4,SN,44.7410681,-93.40829989999999,624.8091882137562
4,SN,44.7410704,-93.4082926,624.1832999179607
4,SN,44.7410731,-93.4082858,623.5525607294694
4,SN,44.7410747,-93.4082789,622.937270230197
4,SN,44.7410772,-93.4082724,622.3639943060057
4,SN,44.7410794,-93.40826609999999,621.7801846355064
4,SN,44.7410816,-93.40825939999999,621.2257203222157
4,SN,44.741083599999996,-93.40825269999999,620.6427379825625
4,SN,44.7410855,-93.40824669999999,620.0687324375729
4,SN,44.7410855,-93.40824669999999,619.5498835270939
4,SN,44.7410875,-93.40824049999999,619.5498835270939
4,SN,44.7410875,-93.40824049999999,619.012066599952
4,SN,44.7410901,-93.4082351,619.012066599952
4,SN,44.7410901,-93.4082351,618.4968155624875
4,SN,44.7410925,-93.40822969999999,618.4968155624875
4,SN,44.7410925,-93.40822969999999,617.9937059273435
4,SN,44.7410965,-93.40822469999999,617.9937059273435
4,SN,44.7410965,-93.40822469999999,617.3989121425204
4,SN,44.7410985,-93.40821969999999,617.3989121425204
4,SN,44.7410985,-93.40821969999999,616.9456926701454
4,SN,44.7411007,-93.4082147,616.9456926701454
4,SN,44.7411007,-93.4082147,616.4811564503381
4,SN,44.741102399999995,-93.40821,616.4811564503381
4,SN,44.741102399999995,-93.40821,616.064586132119
4,SN,44.7411044,-93.40820579999999,616.064586132119
4,SN,44.7411044,-93.40820579999999,615.6652166307875
4,SN,44.7411063,-93.4082013,615.6652166307875
4,SN,44.7411063,-93.4082013,615.2517493995763
4,SN,44.7411081,-93.40819669999999,615.2517493995763
4,SN,44.7411081,-93.40819669999999,614.8369519181542
4,SN,44.74111,-93.4081928,614.8369519181542
4,SN,44.74111,-93.4081928,614.4634341830107
4,SN,44.7411119,-93.4081886,614.4634341830107
4,SN,44.7411119,-93.4081886,614.070148170696
4,SN,44.741113,-93.4081853,614.070148170696
4,SN,44.741113,-93.4081853,613.7822369304521
4,SN,44.741115099999995,-93.4081806,613.7822369304521
4,SN,44.741115099999995,-93.4081806,613.3436887300256
4,SN,44.7411165,-93.40817729999999,613.3436887300256
4,SN,44.7411165,-93.40817729999999,613.0401000143569
4,SN,44.7411179,-93.4081738,613.0401000143569
4,SN,44.7411179,-93.4081738,612.7228464664122
4,SN,44.741119499999996,-93.40817039999999,612.7228464664122
4,SN,44.741119499999996,-93.40817039999999,612.4007220140028
4,SN,44.741120699999996,-93.4081672,612.4007220140028
4,SN,44.741120699999996,-93.4081672,612.1149214854481
4,SN,44.7411222,-93.4081643,612.1149214854481
4,SN,44.7411222,-93.4081643,611.8315816642314
4,SN,44.741123699999996,-93.4081616,611.8315816642314
4,SN,44.741123699999996,-93.4081616,611.5608514136737
4,SN,44.7411253,-93.4081593,611.5608514136737
4,SN,44.7411253,-93.4081593,611.3065843029891
4,SN,44.741126699999995,-93.40815649999999,611.3065843029891
4,SN,44.741126699999995,-93.40815649999999,611.0361399937658
4,SN,44.7411281,-93.40815429999999,611.0361399937658
4,SN,44.7411281,-93.40815429999999,610.8028460499327
4,SN,44.7411293,-93.40815169999999,610.8028460499327
4,SN,44.7411293,-93.40815169999999,610.5579509350314
4,SN,44.7411306,-93.4081499,610.5579509350314
4,SN,44.7411306,-93.4081499,610.3552026494275
4,SN,44.7411314,-93.4081482,610.3552026494275
4,SN,44.7411314,-93.4081482,610.1941404472851
4,SN,44.7411331,-93.4081463,610.1941404472851
4,SN,44.7411331,-93.4081463,609.9527857154095
4,SN,44.7411341,-93.4081453,609.9527857154095
4,SN,44.7411341,-93.4081453,609.8163953581576
4,SN,44.7411345,-93.408143,609.8163953581576
4,SN,44.7411355,-93.4081416,609.629372888518
4,SN,44.741136399999995,-93.4081408,609.4725582646954
4,SN,44.7411373,-93.40813949999999,609.3542053031413
4,SN,44.7411386,-93.408138,609.210826986035
4,SN,44.7411398,-93.40813779999999,609.023928016022
4,SN,44.7411406,-93.4081367,608.8895623599419
4,SN,44.7411408,-93.4081362,608.7652194494076
4,SN,44.7411417,-93.4081353,608.71989752825
4,SN,44.7411422,-93.4081345,608.5971462113946
4,SN,44.7411434,-93.40813349999999,608.5129832255388
4,SN,44.7411439,-93.4081325,608.3579263812744
4,SN,44.7411447,-93.408132,608.2613391479264
4,SN,44.741146199999996,-93.4081303,608.1640115391092
4,SN,44.7411469,-93.40812969999999,607.9498910925887
4,SN,44.7411469,-93.40812969999999,607.8587637187658
4,SN,44.7411487,-93.4081281,607.8587637187658
4,SN,44.741149899999996,-93.4081267,607.6220578088171
4,SN,44.7411513,-93.4081257,607.4487629231269
4,SN,44.7411525,-93.4081243,607.2742004264021
4,SN,44.741154099999996,-93.4081228,607.1009055438847
4,SN,44.7411555,-93.40812199999999,606.8871576349054
4,SN,44.7411555,-93.40812199999999,606.7191505526974
4,SN,44.741157,-93.40812079999999,606.7191505526974
4,SN,44.7411597,-93.4081181,606.5273109315095
4,SN,44.7411625,-93.4081156,606.1590570194052
4,SN,44.7411643,-93.4081135,605.7903785973135
4,SN,44.741166899999996,-93.4081113,605.5304362945877
4,SN,44.741169299999996,-93.4081088,605.1931312099204
4,SN,44.741172299999995,-93.4081059,604.8611583175954
4,SN,44.741175399999996,-93.4081037,604.4565097433707
4,SN,44.741177799999996,-93.40810069999999,604.0704877229003
4,SN,44.741180899999996,-93.4080974,603.7136116749823
4,SN,44.7411849,-93.40809499999999,603.2814624612499
4,SN,44.741188799999996,-93.40809209999999,602.7979752223015
4,SN,44.7411926,-93.4080889,602.3075439683458
4,SN,44.741196099999996,-93.408086,601.8151845076463
4,SN,44.7412006,-93.4080817,601.3636045713879
4,SN,44.741205099999995,-93.4080784,600.7588583388668
4,SN,44.7412095,-93.4080743,600.1946693950068
4,SN,44.741214,-93.4080712,599.6079549082676
4,SN,44.7412194,-93.40806669999999,599.0508871361045
4,SN,44.7412239,-93.4080628,598.3531315703166
4,SN,44.7412346,-93.40805499999999,597.7655455969893
4,SN,44.7412346,-93.40805499999999,596.425728518802
4,SN,44.741239799999995,-93.40805139999999,596.425728518802
4,SN,44.7412445,-93.4080467,595.7813874515596
4,SN,44.7412505,-93.4080427,595.1403531743929
4,SN,44.741255599999995,-93.4080384,594.4021640960631
4,SN,44.741261699999995,-93.40803389999999,593.7411525817222
4,SN,44.7412673,-93.40802959999999,592.9753880254108
4,SN,44.7412737,-93.4080243,592.2661030017298
4,SN,44.7412795,-93.4080201,591.4404715451476
4,SN,44.741285399999995,-93.4080153,590.7152312145558
4,SN,44.7412912,-93.4080106,589.9575209246241
4,SN,44.741296999999996,-93.4080058,589.2133888627136
4,SN,44.741302499999996,-93.40800089999999,588.4652855405166
4,SN,44.7413093,-93.40799609999999,587.7415491385534
4,SN,44.7413153,-93.40799059999999,586.8957070432015
4,SN,44.7413218,-93.40798579999999,586.0995826198188
