intersection_id,approach_id,lat,lon,dis_to_ref
4,EW,44.7466487,-93.3970011,943.7565488842383
4,EW,44.7466485,-93.3970088,943.1480457241726
4,EW,44.7466484,-93.3970166,942.5319513706863
4,EW,44.746648099999994,-93.397025,941.8677350152992
4,EW,44.746648099999994,-93.39703279999999,941.251741011684
4,EW,44.746646399999996,-93.3970406,940.6073952304321
4,EW,44.7466461,-93.39704929999999,939.9195156433906
4,EW,44.7466461,-93.3970585,939.192958586937
4,EW,44.746645799999996,-93.3970676,938.4735250944372
4,EW,44.7466455,-93.3970763,937.7856455002724
4,EW,44.7466454,-93.3970856,937.0511069081031
4,EW,44.746645199999996,-93.3970942,936.3715699970685
4,EW,44.746645199999996,-93.39710339999999,935.645012930425
4,EW,44.7466453,-93.3971133,934.8630952792463
4,EW,44.746645,-93.3971227,934.1199943690859
4,EW,44.746645699999995,-93.39713119999999,933.4442212007049
4,EW,44.7466454,-93.39714149999999,932.630109460832
4,EW,44.7466454,-93.3971516,931.8324761607286
4,EW,44.7466454,-93.3971615,931.0506375807279
4,EW,44.7466454,-93.397172,930.2214148437854
4,EW,44.7466456,-93.39718309999999,929.3445259031213
4,EW,44.7466453,-93.39719389999999,928.4909589940767
4,EW,44.7466455,-93.3972046,927.6456489484161
4,EW,44.7466454,-93.3972156,926.7768682534265
4,EW,44.7466456,-93.39722719999999,925.8605046695816
4,EW,44.7466462,-93.3972375,925.0443451980325
4,EW,44.7466462,-93.3972496,924.0887647247147
4,EW,44.7466462,-93.39726139999999,923.1568763289788
4,EW,44.7466461,-93.39727339999999,922.2091279814845
4,EW,44.746646299999995,-93.3972853,921.269079132211
4,EW,44.746646299999995,-93.3972974,920.313498659424
4,EW,44.7466459,-93.3973099,919.3253272542048
4,EW,44.7466461,-93.3973223,918.3458022110029
4,EW,44.746646299999995,-93.39733509999999,917.3346956231079
4,EW,44.746646299999995,-93.39734729999999,916.3712177915147
4,EW,44.746646899999995,-93.3973591,915.436944210386
4,EW,44.7466471,-93.3973716,914.449523844798
4,EW,44.7466471,-93.39738469999999,913.4149697949001
4,EW,44.7466472,-93.3973978,912.3803559897773
4,EW,44.7466473,-93.39741149999999,911.2983606490069
4,EW,44.7466472,-93.3974245,910.2716437447232
4,EW,44.7466474,-93.397438,909.2052683420915
4,EW,44.7466473,-93.3974515,908.139066874073
4,EW,44.7466474,-93.3974648,907.0886592537246
4,EW,44.7466479,-93.3974789,905.9737445193704
4,EW,44.7466474,-93.39749049999999,905.0559653189083
4,EW,44.746647499999995,-93.3975056,903.8634122502784
4,EW,44.7466473,-93.3975193,902.7812455160371
4,EW,44.746647499999995,-93.39753379999999,901.63591251553
4,EW,44.7466474,-93.3975485,900.474947473171
4,EW,44.746647499999995,-93.39756299999999,899.3297764158876
4,EW,44.7466473,-93.3975778,898.1607557132883
4,EW,44.7466473,-93.397593,896.9603571236858
4,EW,44.7466474,-93.39760799999999,895.7757010683026
4,EW,44.7466472,-93.39762259999999,894.6224721846913
4,EW,44.7466466,-93.3976366,893.5148307783289
4,EW,44.746646399999996,-93.39765249999999,892.2589537397527
4,EW,44.7466462,-93.3976679,891.0425570995892
4,EW,44.7466459,-93.3976836,889.8022230235417
4,EW,44.746645799999996,-93.39769969999999,888.5306995496526
4,EW,44.7466456,-93.3977153,887.2985107840935
4,EW,44.7466456,-93.3977316,886.0112412067788
4,EW,44.746645699999995,-93.39774729999999,884.7713059276199
4,EW,44.7466456,-93.3977633,883.5076795043641
4,EW,44.7466456,-93.3977809,882.1177442545917
4,EW,44.746645099999995,-93.3977962,880.9081698355858
4,EW,44.746645,-93.397813,879.5813668537037
4,EW,44.7466448,-93.3978301,878.2307352837045
4,EW,44.746644599999996,-93.39784689999999,876.9037925180113
4,EW,44.746644599999996,-93.3978647,875.4980625249943
4,EW,44.746644499999995,-93.3978814,874.1791566116718
4,EW,44.7466444,-93.3978989,872.7970739629852
4,EW,44.7466441,-93.3979167,871.3909482139421
4,EW,44.7466441,-93.3979342,870.0089102883308
4,EW,44.7466441,-93.39795099999999,868.6821538798337
4,EW,44.7466453,-93.3979682,867.3172699979316
4,EW,44.7466454,-93.3979866,865.8641133237284
4,EW,44.7466454,-93.39800439999999,864.4583833512886
4,EW,44.746645199999996,-93.3980229,862.9972026122557
4,EW,44.7466453,-93.39804149999999,861.5282516750839
4,EW,44.7466449,-93.3980596,860.0981377942016
4,EW,44.7466448,-93.39807789999999,858.6528782350846
4,EW,44.746644599999996,-93.3980964,857.1916974808885
4,EW,44.746644599999996,-93.3981146,855.7543780505954
4,EW,44.746644499999995,-93.3981331,854.2933242271954
4,EW,44.746644499999995,-93.3981331,854.2933242271954
4,EW,44.7466431,-93.39814989999999,852.9574662120821
4,EW,44.7466431,-93.39816859999999,851.4806599460298
4,EW,44.7466431,-93.3981876,849.9801616000029
4,EW,44.7466431,-93.3982063,848.5033553339507
4,EW,44.7466429,-93.39822559999999,846.9790026751507
4,EW,44.7466426,-93.3982441,845.5176103404248
4,EW,44.7466425,-93.3982633,844.0012764905209
