intersection_id,approach_id,lat,lon,dis_to_ref
5,SENW,44.769768,-93.409029,277.99045093950343
5,SENW,44.769785135922326,-93.40905321359223,275.2914940400957
5,SENW,44.76980227184466,-93.40907742718447,272.5925375409586
5,SENW,44.76981940776699,-93.4091016407767,269.893581444797
5,SENW,44.76983654368932,-93.40912585436894,267.19462574890633
5,SENW,44.76985367961165,-93.40915006796116,264.4956704559915
5,SENW,44.76987081553398,-93.4091742815534,261.79671556390593
5,SENW,44.76988795145631,-93.40919849514563,259.097761073681
5,SENW,44.76990508737864,-93.40922270873787,256.3988069848434
5,SENW,44.769922223300966,-93.4092469223301,253.6998532984247
5,SENW,44.7699393592233,-93.40927113592234,251.00090001227818
5,SENW,44.76995649514563,-93.40929534951457,248.3019471291086
5,SENW,44.76997363106796,-93.4093195631068,245.6029946462117
5,SENW,44.76999076699029,-93.40934377669903,242.9040425662922
5,SENW,44.77000790291262,-93.40936799029127,240.20509088720343
5,SENW,44.77002503883495,-93.4093922038835,237.50613960997683
5,SENW,44.77004217475728,-93.40941641747573,234.80718873493376
5,SENW,44.77005931067961,-93.40944063106797,232.10823826016428
5,SENW,44.77007644660194,-93.40946484466019,229.40928818837318
5,SENW,44.77009358252427,-93.40948905825243,226.71033851741376
5,SENW,44.7701107184466,-93.40951327184466,224.0113892483176
5,SENW,44.77012785436893,-93.4095374854369,221.31244038061135
5,SENW,44.770144990291264,-93.40956169902913,218.61349191476862
5,SENW,44.77016212621359,-93.40958591262137,215.9145438503163
5,SENW,44.77017926213592,-93.4096101262136,213.21559618828576
5,SENW,44.77019639805825,-93.40963433980583,210.51664892653034
5,SENW,44.77021353398058,-93.40965855339806,207.81770206775482
5,SENW,44.77023066990291,-93.4096827669903,205.11875560981272
5,SENW,44.77024780582524,-93.40970698058253,202.41980955373523
5,SENW,44.77026494174757,-93.40973119417477,199.72086389904936
5,SENW,44.770282077669904,-93.409755407767,197.0219186462286
5,SENW,44.77029921359223,-93.40977962135922,194.32297379559424
5,SENW,44.77031634951456,-93.40980383495146,191.62402934579418
5,SENW,44.77033348543689,-93.40982804854369,188.92508529785985
5,SENW,44.77035062135922,-93.40985226213593,186.22614165131804
5,SENW,44.770367757281555,-93.40987647572815,183.52719840664233
5,SENW,44.77038489320388,-93.4099006893204,180.82825556335948
5,SENW,44.77040202912621,-93.40992490291262,178.12931312250097
5,SENW,44.770419165048544,-93.40994911650486,175.43037108192019
5,SENW,44.77043630097087,-93.40997333009709,172.7314294443218
5,SENW,44.770453436893206,-93.40999754368933,170.03248820700153
5,SENW,44.77047057281553,-93.41002175728156,167.33354737266416
5,SENW,44.77048770873786,-93.4100459708738,164.63460693916304
5,SENW,44.770504844660195,-93.41007018446602,161.9356669075296
5,SENW,44.77052198058252,-93.41009439805826,159.2367272772906
5,SENW,44.77053911650485,-93.41011861165049,156.53778804947754
5,SENW,44.770556252427184,-93.41014282524272,153.83884922273816
5,SENW,44.77057338834951,-93.41016703883496,151.1399107973939
5,SENW,44.770590524271846,-93.41019125242718,148.44097277391822
5,SENW,44.77060766019417,-93.41021546601942,145.74203515183802
5,SENW,44.7706247961165,-93.41023967961165,143.04309793218462
5,SENW,44.770641932038835,-93.41026389320389,140.34416111281152
5,SENW,44.77065906796116,-93.41028810679612,137.6452246964234
5,SENW,44.7706762038835,-93.41031232038836,134.94628868031597
5,SENW,44.770693339805824,-93.41033653398058,132.24735306719393
5,SENW,44.77071047572815,-93.41036074757282,129.54841785491072
5,SENW,44.770727611650486,-93.41038496116505,126.8494830444977
5,SENW,44.77074474757281,-93.41040917475729,124.15054863548173
5,SENW,44.77076188349515,-93.41043338834952,121.45161462833633
5,SENW,44.770779019417475,-93.41045760194174,118.75268102338286
5,SENW,44.7707961553398,-93.41048181553398,116.05374781926919
5,SENW,44.77081329126214,-93.41050602912621,113.35481501702671
5,SENW,44.770830427184464,-93.41053024271845,110.65588261618223
5,SENW,44.77084756310679,-93.41055445631068,107.95695061776715
5,SENW,44.770864699029126,-93.41057866990292,105.25801901963484
5,SENW,44.77088183495145,-93.41060288349514,102.55908782449008
5,SENW,44.77089897087379,-93.41062709708739,99.86015702962854
5,SENW,44.770916106796115,-93.41065131067961,97.16122663775495
5,SENW,44.77093324271844,-93.41067552427185,94.46229664672275
5,SENW,44.77095037864078,-93.41069973786408,91.76336705756329
5,SENW,44.770967514563104,-93.41072395145632,89.06443786980338
5,SENW,44.77098465048544,-93.41074816504855,86.36550908391663
5,SENW,44.771001786407766,-93.41077237864079,83.66658069942987
5,SENW,44.77101892233009,-93.41079659223301,80.96765271737442
5,SENW,44.77103605825243,-93.41082080582524,78.2687251363982
5,SENW,44.771053194174755,-93.41084501941748,75.56979795682255
5,SENW,44.77107033009709,-93.4108692330097,72.87087117912101
5,SENW,44.77108746601942,-93.41089344660195,70.17194480282042
5,SENW,44.771104601941744,-93.41091766019417,67.47301882895215
5,SENW,44.77112173786408,-93.41094187378641,64.77409325536962
5,SENW,44.771138873786406,-93.41096608737864,62.07516808477757
5,SENW,44.77115600970873,-93.41099030097088,59.37624331502948
5,SENW,44.77117314563107,-93.4110145145631,56.677318947156664
5,SENW,44.771190281553395,-93.41103872815535,53.97839498068597
5,SENW,44.77120741747573,-93.41106294174757,51.27947141609096
5,SENW,44.771224553398056,-93.41108715533981,48.58054825289848
5,SENW,44.771241689320384,-93.41111136893204,45.88162549213986
5,SENW,44.77125882524272,-93.41113558252428,43.18270313166856
5,SENW,44.771275961165045,-93.41115979611651,40.48378117418931
5,SENW,44.77129309708738,-93.41118400970873,37.78485961779226
5,SENW,44.77131023300971,-93.41120822330097,35.085938462798694
5,SENW,44.771327368932035,-93.4112324368932,32.38701771023998
5,SENW,44.77134450485437,-93.41125665048544,29.68809735796957
5,SENW,44.771361640776696,-93.41128086407767,26.989177408692193
5,SENW,44.77137877669903,-93.41130507766991,24.290257859703495
5,SENW,44.77139591262136,-93.41132929126213,21.591338713708232
5,SENW,44.771413048543685,-93.41135350485438,18.892419968559853
5,SENW,44.77143018446602,-93.4113777184466,16.1935016252897
5,SENW,44.77144732038835,-93.41140193203884,13.494583683424604
5,SENW,44.771464456310675,-93.41142614563107,10.79566614399593
5,SENW,44.77148159223301,-93.41145035922331,8.096749004857118
5,SENW,44.771498728155336,-93.41147457281554,5.39783226871291
5,SENW,44.77151586407767,-93.41149878640778,2.6989159328589563
5,SENW,44.771533,-93.411523,0.0
5,SENW,44.77154160135135,-93.4115345945946,-1.3238109749269034
5,SENW,44.7715502027027,-93.4115461891892,-2.647621855038609
5,SENW,44.77155880405405,-93.41155778378379,-3.971432641476738
5,SENW,44.771567405405406,-93.41156937837837,-5.295243332894844
5,SENW,44.77157600675675,-93.41158097297297,-6.619053930273289
5,SENW,44.77158460810811,-93.41159256756757,-7.9428644339780865
5,SENW,44.77159320945946,-93.41160416216216,-9.266674843438398
5,SENW,44.77160181081081,-93.41161575675676,-10.590485158083379
5,SENW,44.77161041216216,-93.41162735135136,-11.914295379054645
5,SENW,44.771619013513515,-93.41163894594595,-13.238105505781357
5,SENW,44.77162761486486,-93.41165054054055,-14.561915537692668
5,SENW,44.771636216216216,-93.41166213513513,-15.885725475154597
5,SENW,44.77164481756757,-93.41167372972973,-17.209535319147506
5,SENW,44.771653418918916,-93.41168532432432,-18.533345068324948
5,SENW,44.77166202027027,-93.41169691891892,-19.85715472382854
5,SENW,44.77167062162162,-93.41170851351352,-21.180964284516627
5,SENW,44.77167922297297,-93.41172010810811,-22.504773751530816
5,SENW,44.771687824324324,-93.41173170270271,-23.82858312430027
5,SENW,44.77169642567567,-93.4117432972973,-25.152392402254144
5,SENW,44.771705027027025,-93.41175489189189,-26.47620158575846
5,SENW,44.77171362837838,-93.41176648648648,-27.800010675793573
5,SENW,44.771722229729725,-93.41177808108108,-29.123819671013035
5,SENW,44.77173083108108,-93.41178967567568,-30.44762857255847
5,SENW,44.77173943243243,-93.41180127027027,-31.77143737985904
5,SENW,44.77174803378378,-93.41181286486487,-33.095246092343885
5,SENW,44.771756635135134,-93.41182445945947,-34.419054711154644
5,SENW,44.77176523648649,-93.41183605405406,-35.74286323572046
5,SENW,44.771773837837834,-93.41184764864865,-37.06667166469491
5,SENW,44.77178243918919,-93.41185924324324,-38.39048000077077
