timestamp,a_cal,d_cal,c_cal,T_cal,J_final
2026-05-17 10:09:11.324065,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:12.324065,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:13.324065,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:14.324881,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:15.325282,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:16.325282,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:17.340402,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:18.340419,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:19.340419,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:20.340419,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:21.342204,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:22.342204,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:23.342204,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:24.342226,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:25.342226,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:26.342234,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:27.342234,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:28.342234,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:29.342413,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:30.342415,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:31.342563,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:32.342814,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:33.342814,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:34.342816,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:35.342827,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:36.343143,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:37.343146,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:38.343146,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:39.343146,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:40.343146,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:41.343146,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:42.343146,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:43.351620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:44.351620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:45.352446,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:46.353493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:47.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:48.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:49.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:50.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:51.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:52.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:53.353978,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:54.353994,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:55.354636,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:56.354636,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:57.354638,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:58.355441,1.2,0.1,0.9,0.863,10000
2026-05-17 10:09:59.355662,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:00.359784,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:01.359784,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:02.359784,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:03.359803,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:04.359803,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:05.359809,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:06.359809,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:07.359809,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:08.359824,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:09.359824,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:10.362227,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:11.362227,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:12.367855,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:13.367855,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:14.367855,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:15.367870,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:16.367870,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:17.367870,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:18.367870,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:19.367870,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:20.367870,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:21.367945,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:22.367945,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:23.367988,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:24.367988,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:25.367988,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:26.368070,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:27.368070,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:28.368070,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:29.368070,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:30.368609,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:31.368609,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:32.368609,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:33.368609,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:34.368854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:35.368854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:36.368854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:37.368854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:38.368854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:39.368854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:40.377864,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:41.377864,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:42.377894,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:43.377894,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:44.388205,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:45.388215,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:46.388215,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:47.390035,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:48.390035,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:49.390035,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:50.390035,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:51.390035,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:52.390039,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:53.390047,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:54.392270,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:55.392270,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:56.392270,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:57.392760,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:58.392760,1.2,0.1,0.9,0.863,10000
2026-05-17 10:10:59.392760,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:00.392803,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:01.392804,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:02.392804,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:03.406970,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:04.413554,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:05.413554,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:06.413629,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:07.413629,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:08.413632,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:09.413632,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:10.413632,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:11.413783,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:12.413783,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:13.414756,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:14.417388,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:15.417388,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:16.418118,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:17.430066,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:18.430066,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:19.431291,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:20.431649,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:21.431649,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:22.462874,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:23.478120,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:24.479993,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:25.487990,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:26.490740,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:27.490740,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:28.490740,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:29.490744,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:30.504659,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:31.504659,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:32.504761,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:33.504761,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:34.504761,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:35.509044,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:36.510168,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:37.525133,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:38.525133,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:39.542432,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:40.542432,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:41.542432,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:42.542436,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:43.542436,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:44.542438,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:45.542438,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:46.542438,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:47.542438,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:48.544576,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:49.544576,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:50.544576,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:51.544580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:52.544580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:53.544580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:54.544580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:55.544581,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:56.544581,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:57.552629,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:58.552632,1.2,0.1,0.9,0.863,10000
2026-05-17 10:11:59.552632,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:00.552635,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:01.552635,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:02.552635,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:03.552635,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:04.553032,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:06.663183,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:07.670605,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:08.677814,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:09.689776,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:10.689831,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:11.692493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:12.692697,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:13.692697,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:14.693464,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:15.693464,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:16.693464,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:17.693468,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:18.693468,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:19.700499,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:20.702808,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:21.702808,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:22.702808,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:23.702808,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:24.702808,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:25.702933,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:26.707194,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:27.707194,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:28.707200,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:29.708541,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:30.708541,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:31.710195,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:32.710195,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:33.710199,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:34.710280,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:35.710280,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:36.710280,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:37.710483,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:38.710483,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:39.710771,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:40.710771,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:41.712362,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:42.716990,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:43.717271,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:44.717271,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:45.717325,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:46.717325,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:47.717325,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:48.717325,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:49.717325,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:50.722058,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:51.733187,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:52.733187,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:53.733187,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:54.741274,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:55.741274,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:56.742612,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:57.742612,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:58.746838,1.2,0.1,0.9,0.863,10000
2026-05-17 10:12:59.746838,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:00.750388,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:01.750388,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:02.750411,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:03.750411,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:04.750411,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:05.750411,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:06.750425,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:07.750425,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:08.752960,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:09.752963,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:10.753292,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:11.753739,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:12.768607,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:13.768607,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:14.777594,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:15.777594,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:16.780914,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:17.780942,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:18.780944,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:19.783252,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:20.784316,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:21.786620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:22.789957,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:23.789957,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:24.789957,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:25.789957,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:26.791683,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:27.791683,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:28.791725,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:29.814986,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:30.815652,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:31.815678,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:32.815678,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:33.815678,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:34.815678,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:35.815678,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:36.815680,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:37.815680,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:38.815680,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:39.815681,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:40.817922,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:41.818150,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:42.818158,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:43.818158,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:44.818162,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:45.818313,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:46.818313,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:47.818313,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:48.818313,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:49.818313,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:50.821389,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:51.839731,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:52.839731,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:53.839731,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:54.844100,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:55.846346,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:56.846346,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:57.846346,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:58.846387,1.2,0.1,0.9,0.863,10000
2026-05-17 10:13:59.846387,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:00.846960,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:01.846960,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:02.846964,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:03.846964,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:04.846969,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:05.859140,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:06.859140,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:07.859140,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:08.859494,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:09.859494,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:10.862579,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:11.862579,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:12.862579,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:13.862602,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:14.862602,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:15.862612,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:16.862612,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:17.862612,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:18.862669,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:19.862669,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:20.862744,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:21.862854,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:22.875941,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:23.880647,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:24.880647,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:25.880647,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:26.901073,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:27.901073,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:28.901079,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:29.901079,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:30.901079,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:31.901079,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:32.901086,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:33.901089,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:45.866941,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:46.866951,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:47.874959,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:48.874959,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:49.874959,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:50.874959,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:51.889876,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:52.889876,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:53.889876,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:54.889876,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:55.889876,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:56.889876,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:57.891451,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:58.891451,1.2,0.1,0.9,0.863,10000
2026-05-17 10:14:59.891451,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:00.896357,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:01.899203,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:02.899746,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:03.899746,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:04.899746,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:05.909302,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:06.909302,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:07.909302,1.2,0.1,0.9,0.863,10000
2026-05-17 10:15:08.909302,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:23.971785,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:24.973824,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:25.974717,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:26.974717,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:27.974717,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:28.974717,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:29.974717,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:30.974900,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:31.974920,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:32.974920,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:33.974920,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:34.975492,1.2,0.1,0.9,0.863,10000
2026-05-17 10:16:35.975507,1.2,0.1,0.9,0.863,10000
