timestamp,a_cal,d_cal,c_cal,T_cal,J_final
2026-05-17 10:33:21.313434,0.5307992769165855,0.08000003542939998,0.8000001771469999,1.0151026113280852,0.337386912965199
2026-05-17 10:33:22.313434,0.5307992769165855,0.08000003542939998,0.8000001771469999,1.0151026113280852,0.337386912965199
2026-05-17 10:33:23.344377,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:24.344385,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:25.344399,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:26.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:27.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:28.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:29.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:30.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:31.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:32.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:33.344780,0.5307974671059492,0.08000001062881999,0.8000000531440998,1.015100382216334,0.337386912965199
2026-05-17 10:33:34.344789,0.5307969241627584,0.08000000318864599,0.8000000159432299,1.0150997134828086,0.337386912965199
2026-05-17 10:33:35.344789,0.5307969241627584,0.08000000318864599,0.8000000159432299,1.0150997134828086,0.337386912965199
2026-05-17 10:33:36.345989,0.5307969241627584,0.08000000318864599,0.8000000159432299,1.0150997134828086,0.337386912965199
2026-05-17 10:51:15.804579,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:16.804580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:17.804580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:18.804580,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:19.804620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:20.804620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:21.804620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:22.804620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:23.804620,1.2,0.1,0.9,0.863,10000
2026-05-17 10:51:24.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:25.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:26.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:27.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:28.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:29.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:30.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:31.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:32.804620,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:33.804657,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:51:34.804657,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:35.804657,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:36.805348,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:37.805348,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:38.805348,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:39.805417,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:40.805428,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:41.805428,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:42.809098,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:51:43.809104,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
