timestamp,a_cal,d_cal,c_cal,T_cal,J_final
2026-05-14 10:32:57.535620,1.2,0.04,0.606,0.863,10000
2026-05-14 10:32:58.535743,1.2,0.04,0.606,0.863,10000
2026-05-14 10:32:59.539467,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:00.539484,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:01.540060,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:02.540062,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:03.540062,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:04.546343,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:05.546343,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:10.425522,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:11.425523,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:12.433340,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:13.433340,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:14.433342,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:15.433342,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:16.433702,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:17.434504,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:18.435845,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:19.436114,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:20.436220,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:21.436220,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:22.436223,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:23.436223,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:24.436223,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:25.436227,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:26.436229,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:27.442515,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:28.442515,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:29.442518,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:30.442518,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:31.442518,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:32.442518,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:33.442556,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:34.442556,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:35.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:36.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:37.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:38.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:39.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:40.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:41.442573,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:42.442574,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:43.442574,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:44.442581,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:45.442588,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:46.442593,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:47.442593,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:48.442625,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:49.442694,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:50.442696,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:51.442696,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:52.442696,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:53.442696,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:54.442699,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:55.442705,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:56.442705,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:57.442707,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:58.442713,1.2,0.04,0.606,0.863,10000
2026-05-14 10:33:59.442738,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:00.442805,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:01.448568,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:02.448571,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:03.448571,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:04.450535,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:05.450535,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:06.450537,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:07.450537,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:08.450661,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:09.450665,1.2,0.04,0.606,0.863,10000
2026-05-14 10:34:10.450667,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:11.451601,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:12.452964,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:13.452964,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:14.452964,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:15.452964,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:16.452966,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:17.453818,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:18.453818,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:19.453818,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:20.455096,1.487,0.712,0.8817999999999999,2.0089,1.109845721304305
2026-05-14 10:34:21.455228,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:22.455231,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:23.471685,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:24.471723,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:25.471723,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:26.471723,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:27.471723,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:28.471724,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:29.472529,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:30.472529,1.5731,0.9136,0.96454,2.35267,1.109845721304305
2026-05-14 10:34:31.472529,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:32.472529,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:33.472990,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:34.490621,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:35.490621,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:36.490621,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:37.490953,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:34:38.490953,1.59893,0.97408,0.9893619999999999,2.455801,1.109845721304305
2026-05-14 10:36:32.491469,1.606679,0.992224,0.9968085999999998,2.4867403,1.109845721304305
2026-05-14 10:36:33.491473,1.606679,0.992224,0.9968085999999998,2.4867403,1.109845721304305
2026-05-14 10:36:34.491473,1.606679,0.992224,0.9968085999999998,2.4867403,1.109845721304305
2026-05-14 10:36:48.491477,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:49.491640,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:50.491640,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:51.491640,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:52.491640,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:53.491640,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:54.492511,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:55.492515,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:56.492515,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:57.492519,1.6090037,0.9976672,0.9990425799999999,2.49602209,1.109845721304305
2026-05-14 10:36:58.492522,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:36:59.492522,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:00.492523,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:01.492531,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:02.492531,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:03.492773,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:04.492773,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:05.492773,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:06.492773,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:07.492776,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:08.492776,1.60970111,0.99930016,0.9997127739999999,2.498806627,1.109845721304305
2026-05-14 10:37:09.492785,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:10.495601,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:11.495602,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:12.495603,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:13.495607,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:14.495607,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:15.495607,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:16.495610,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:17.496185,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:18.496185,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:19.496186,1.609910333,0.9997900479999999,0.9999138321999999,2.4996419881,1.109845721304305
2026-05-14 10:37:20.496277,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:21.496277,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:22.496277,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:23.496533,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:24.499886,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:25.499886,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:26.501679,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:27.501790,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:28.501790,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:29.501797,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:30.502011,1.6099730999,0.9999370143999999,0.9999741496599999,2.49989259643,0.9074784961137042
2026-05-14 10:37:31.502011,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:32.510007,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:33.510007,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:34.510007,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:35.510141,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:36.510141,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:37.510141,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:38.510141,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:39.510142,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:40.510142,1.60999192997,0.99998110432,0.9999922448979999,2.4999677789290002,0.5828827679942938
2026-05-14 10:37:41.511261,1.609997578991,0.999994331296,0.9999976734693998,2.4999903336787,0.5680059213398878
2026-05-14 10:37:42.511272,1.609997578991,0.999994331296,0.9999976734693998,2.4999903336787,0.5680059213398878
2026-05-14 10:37:43.511272,1.609997578991,0.999994331296,0.9999976734693998,2.4999903336787,0.5680059213398878
2026-05-14 10:37:44.511274,1.609997578991,0.999994331296,0.9999976734693998,2.4999903336787,0.5680059213398878
2026-05-14 10:37:45.520964,1.609997578991,0.999994331296,0.9999976734693998,2.4999903336787,0.5680059213398878
2026-05-14 10:37:46.520964,1.609997578991,0.999994331296,0.9999976734693998,2.4999903336787,0.5680059213398878
